,eventId,subEventName,tags,playerId,positions,matchId,eventName,teamId,matchPeriod,eventSec,subEventId,id,X,Y,Merkez,Uzaklik,Açi,Açi_D,Gol,Kafa Vuruşu,Ceza Sahasi İçi,accurate,D2,Goal,AçiX,AçiY,Dar Açi,X2,AX,Y2,Uzaklik2,Merkez2,YEXP,Açi2,xG
1552,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 201}, {'id': 1802}]",49876,"[{'y': 54, 'x': 68}, {'y': 0, 'x': 0}]",2499719,Shot,1609,2H,2126.7580019999996,100,177960827,33.6,36.720000000000006,2.72,33.70991545524848,0.2156159394863898,12.35388332831829,0,0,False,0,1136.3584,0,7.244695566742697,7.917417297940235,True,1128.96,7.244695566742697,1348.3584000000005,1136.3584,7.398400000000001,13.508533079815365,0.04649023336059851,0.0016420134497148295
1558,10,Shot,"[{'id': 403}, {'id': 1215}, {'id': 1802}]",7870,"[{'y': 32, 'x': 92}, {'y': 0, 'x': 0}]",2499719,Shot,1609,2H,2147.66277,100,177960831,8.4,21.76,12.24,14.84512041042443,0.28876592440154475,16.545068735402307,0,1,True,0,220.3776,0,2.425633764972976,6.283546514977615,False,70.56,2.425633764972976,473.4976000000001,220.3776,149.8176,8.005056639890586,0.08338575909547866,0.052159905364008406
1570,10,Shot,"[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1204}, {'id': 1801}]",7870,"[{'y': 63, 'x': 94}, {'y': 0, 'x': 0}]",2499719,Shot,1609,2H,2231.119656,100,177960849,6.300000000000001,42.84,8.84,10.855210730335916,0.41580887533963284,23.82409364104234,1,0,True,1,117.8356,1,2.619595914639687,17.813252219549874,False,39.69000000000001,2.619595914639687,1835.2656000000004,117.8356,78.1456,15.759955259784592,0.17289702081121033,0.0786089937869091
1605,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1207}, {'id': 1801}]",25413,"[{'y': 34, 'x': 90}, {'y': 0, 'x': 0}]",2499719,Shot,1609,2H,2354.807116,100,177960899,10.5,23.12,10.88,15.120330684214549,0.34299332970635066,19.65207019331302,0,0,True,1,228.6244,0,3.601429961916682,7.930005782810827,False,110.25,3.601429961916682,534.5344,228.6244,118.37440000000002,8.505372679883747,0.11764442422304937,0.049008157688686035
1613,10,Shot,"[{'id': 101}, {'id': 403}, {'id': 201}, {'id': 1208}, {'id': 1801}]",26010,"[{'y': 44, 'x': 91}, {'y': 0, 'x': 0}]",2499719,Shot,1609,2H,2374.6206549999997,100,177960902,9.450000000000001,29.92,4.08,10.29314820645268,0.6418326989307177,36.774304802220946,1,1,True,1,105.94890000000001,1,6.065319004895283,19.203634352007075,False,89.30250000000002,6.065319004895283,895.2064000000001,105.94890000000001,16.6464,11.006952879849555,0.41194921341668933,0.09965182304274828
1765,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1216}, {'id': 1802}]",7870,"[{'y': 58, 'x': 73}, {'y': 0, 'x': 0}]",2499719,Shot,1609,2H,2997.086392,100,177961036,28.35,39.440000000000005,5.44,28.86721496784891,0.24789431451651608,14.203297987084989,0,0,False,0,833.3161000000001,0,7.027803816543232,9.776951764531395,True,803.7225000000001,7.027803816543232,1555.5136000000005,833.3161000000001,29.593600000000006,14.509165159801688,0.0614515911696134,0.003716388181580099
1850,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 201}, {'id': 1802}]",340386,"[{'y': 37, 'x': 89}, {'y': 100, 'x': 100}]",2499720,Shot,1625,1H,189.56086399999998,100,178147383,11.55,25.16,8.84,14.544693190301404,0.4032854664834869,23.106555168468415,0,0,True,0,211.54810000000003,0,4.657947137884274,10.14666233672453,False,133.4025,4.657947137884274,633.0256,211.54810000000003,78.1456,9.255846739873489,0.16263916747680363,0.052659173347842904
1965,10,Shot,"[{'id': 402}, {'id': 1216}, {'id': 1802}]",70083,"[{'y': 29, 'x': 80}, {'y': 100, 'x': 100}]",2499720,Shot,1625,1H,534.52601,100,178147515,21.0,19.720000000000002,14.280000000000001,25.395243649156036,0.23876830545815816,13.68041618424292,0,0,False,0,644.9184,0,5.014134414621322,4.70851098363488,False,441.0,5.014134414621322,388.8784000000001,644.9184,203.91840000000002,7.254582579900844,0.05701030369136032,0.008726392352417234
2050,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1216}, {'id': 1802}]",105339,"[{'y': 59, 'x': 89}, {'y': 100, 'x': 100}]",2499720,Shot,1625,1H,794.071176,100,178147599,11.55,40.120000000000005,6.12,13.07122412018094,0.49275481590127207,28.232771285888756,0,1,True,0,170.8569,0,5.691318123659693,19.769323213959037,False,133.4025,5.691318123659693,1609.6144000000004,170.8569,37.4544,14.759323179798269,0.24280730859389654,0.05636597010405516
2302,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}]",340386,"[{'y': 56, 'x': 92}, {'y': 100, 'x': 100}]",2499720,Shot,1625,1H,1995.689167,100,178147857,8.4,38.080000000000005,4.08,9.338436700004985,0.6945703444457461,39.79594931168911,0,0,True,1,87.2064,0,5.834390893344267,26.449238716494012,False,70.56,5.834390893344267,1450.0864000000004,87.2064,16.6464,14.008849119808527,0.4824279633834823,0.10571607919237719
2306,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1219}, {'id': 1802}]",340386,"[{'y': 42, 'x': 93}, {'y': 100, 'x': 100}]",2499720,Shot,1625,1H,1998.335772,100,178147864,7.3500000000000005,28.560000000000002,5.44,9.144183943906642,0.6537802478838328,37.45884893276039,0,0,True,0,83.61610000000002,0,4.805284821946172,18.671963879562266,False,54.02250000000001,4.805284821946172,815.6736000000001,83.61610000000002,29.593600000000006,10.506636839856395,0.42742861252304587,0.12113791202034013
2485,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1207}, {'id': 1801}]",9097,"[{'y': 38, 'x': 88}, {'y': 0, 'x': 0}]",2499720,Shot,1651,1H,2675.106858,100,178148040,12.600000000000001,25.840000000000003,8.16,15.01151557971413,0.41044404678585067,23.516711607099342,0,1,True,1,225.34560000000005,0,5.171594989501719,10.605874168946382,False,158.76000000000005,5.171594989501719,667.7056000000002,225.34560000000005,66.5856,9.506004759870072,0.16846431554194558,0.048310668961342194
2494,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1216}, {'id': 1802}]",340386,"[{'y': 41, 'x': 77}, {'y': 100, 'x': 100}]",2499720,Shot,1625,1H,2697.809486,100,178148051,24.150000000000002,27.880000000000003,6.12,24.91338796711519,0.28326938142169905,16.230140020744887,0,0,False,0,620.6769,0,6.840955561334033,7.89755035403697,False,583.2225000000001,6.840955561334033,777.2944000000001,620.6769,37.4544,10.256478819859813,0.08024154245103202,0.00857679781799623
2525,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",70086,"[{'y': 29, 'x': 79}, {'y': 100, 'x': 100}]",2499720,Shot,1625,1H,2823.142701,100,178148089,22.05,19.720000000000002,14.280000000000001,26.27015226449973,0.23413600261961576,13.41500478216797,0,0,False,0,690.1209000000002,0,5.1626988577625275,4.617161971658823,False,486.20250000000004,5.1626988577625275,388.8784000000001,690.1209000000002,203.91840000000002,7.254582579900844,0.054819667722692714,0.0074894254638207605
2646,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1202}, {'id': 1801}]",105339,"[{'y': 38, 'x': 80}, {'y': 100, 'x': 100}]",2499720,Shot,1625,2H,300.2927880000002,100,178148227,21.0,25.840000000000003,8.16,22.529660450171015,0.30156738708405045,17.278538518704107,0,0,False,1,507.5856,0,6.33291512876506,7.792501282251865,False,441.0,6.33291512876506,667.7056000000002,507.5856,66.5856,9.506004759870072,0.09094288895270151,0.013325383707921003
2686,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1210}, {'id': 1802}]",8325,"[{'y': 34, 'x': 86}, {'y': 100, 'x': 100}]",2499720,Shot,1625,2H,425.74267800000007,100,178148269,14.700000000000001,23.12,10.88,18.288367887813283,0.3233784788733682,18.528222024804453,0,0,True,0,334.46440000000007,0,4.753663639438512,7.476510431552272,False,216.09000000000003,4.753663639438512,534.5344,334.46440000000007,118.37440000000002,8.505372679883747,0.10457364059845344,0.028650035511632563
2737,10,Shot,"[{'id': 402}, {'id': 1210}, {'id': 1802}]",466,"[{'y': 39, 'x': 74}, {'y': 0, 'x': 0}]",2499720,Shot,1651,2H,617.873662,100,178148296,27.3,26.520000000000003,7.48,28.306190135728265,0.24841000196452137,14.232844701403565,0,0,False,0,801.2404000000001,0,6.7815930536314335,6.587833252099108,True,745.2900000000001,6.7815930536314335,703.3104000000002,801.2404000000001,55.95040000000001,9.756162779866653,0.06170752907601351,0.004817770629517063
2739,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 201}, {'id': 1802}]",8242,"[{'y': 44, 'x': 88}, {'y': 0, 'x': 0}]",2499720,Shot,1651,2H,621.3165239999998,100,178148303,12.600000000000001,29.92,4.08,13.244108123992346,0.517536538653469,29.65265940865297,0,0,True,0,175.40640000000005,0,6.5209603870337105,15.484693236511795,False,158.76000000000005,6.5209603870337105,895.2064000000001,175.40640000000005,16.6464,11.006952879849555,0.26784406884141365,0.061767586625981225
2744,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}]",9097,"[{'y': 55, 'x': 87}, {'y': 0, 'x': 0}]",2499720,Shot,1651,2H,658.4898189999999,100,178148310,13.65,37.400000000000006,3.4000000000000004,14.067071479167227,0.4963707681115455,28.439950086458428,0,0,True,1,197.88250000000005,0,6.775460984722597,18.564266727371805,False,186.32250000000002,6.775460984722597,1398.7600000000004,197.88250000000005,11.560000000000002,13.758691099811946,0.24638393943564568,0.04930198367949087
2746,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",9097,"[{'y': 48, 'x': 87}, {'y': 0, 'x': 0}]",2499720,Shot,1651,2H,659.4739020000002,100,178148311,13.65,32.64,1.36,13.717583606451978,0.5193432669279405,29.75617731350714,0,0,True,0,188.17210000000006,0,7.089035593566388,16.95136423252798,False,186.32250000000002,7.089035593566388,1065.3696,188.17210000000006,1.8496000000000004,12.007584959835878,0.26971742890338607,0.05529974940335157
2748,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1212}, {'id': 1802}]",466,"[{'y': 66, 'x': 72}, {'y': 0, 'x': 0}]",2499720,Shot,1651,2H,661.855783,100,178148315,29.400000000000002,44.88,10.88,31.34859486484203,0.21847170879486214,12.51750685695675,0,0,False,0,982.7344000000002,0,6.4230682385689475,9.805010290713414,True,864.3600000000001,6.4230682385689475,2014.2144000000003,982.7344000000002,118.37440000000002,16.51042931977433,0.04772988754374704,0.0022457775279210185
2790,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",38021,"[{'y': 58, 'x': 71}, {'y': 100, 'x': 100}]",2499720,Shot,1625,2H,771.5175410000002,100,178148363,30.450000000000003,39.440000000000005,5.44,30.932120845490054,0.2320119053890515,13.293302975581213,0,0,False,0,956.7961000000004,0,7.064762519096619,9.150549548544193,True,927.2025000000002,7.064762519096619,1555.5136000000005,956.7961000000004,29.593600000000006,14.509165159801688,0.05382952424225819,0.0025861857374418606
2938,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",38021,"[{'y': 67, 'x': 78}, {'y': 100, 'x': 100}]",2499720,Shot,1625,2H,1265.535699,100,178148512,23.1,45.56,11.56,25.831058824601055,0.2530661612071617,14.499622974747684,0,0,False,0,667.2436,0,5.845828323885435,11.529694304598287,False,533.61,5.845828323885435,2075.7136,667.2436,133.6336,16.760587339770915,0.06404248194812914,0.005863525679279713
2982,10,Shot,"[{'id': 101}, {'id': 1901}, {'id': 402}, {'id': 201}, {'id': 1203}, {'id': 1801}]",8325,"[{'y': 55, 'x': 89}, {'y': 100, 'x': 100}]",2499720,Shot,1625,2H,1455.3040650000003,100,178148575,11.55,37.400000000000006,3.4000000000000004,12.04003737535727,0.5711614804907257,32.72514225256229,1,0,True,1,144.96249999999998,1,6.596915099667882,21.361439370353143,False,133.4025,6.596915099667882,1398.7600000000004,144.96249999999998,11.560000000000002,13.758691099811946,0.3262254367963576,0.06898766556591135
3415,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1204}, {'id': 1801}]",8944,"[{'y': 26, 'x': 92}, {'y': 100, 'x': 100}]",2499721,Shot,1646,1H,178.75714799999997,100,178122128,8.4,17.68,16.32,18.35490125279894,0.1878267098748395,10.761677755656486,0,1,True,1,336.90240000000006,0,1.5777443629486518,3.320776230587162,False,70.56,1.5777443629486518,312.5824,336.90240000000006,266.3424,6.5041085199111,0.03527887294240713,0.030272385646395544
3566,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",14748,"[{'y': 76, 'x': 75}, {'y': 0, 'x': 0}]",2499721,Shot,1610,1H,641.300258,100,178122290,26.25,51.68000000000001,17.68,31.648774067884524,0.19203867051606213,11.00300532387376,0,0,False,0,1001.6448999999999,0,5.041015101046631,9.924558492270092,True,689.0625,5.041015101046631,2670.822400000001,1001.6448999999999,312.5824,19.012009519740143,0.03687885097357667,0.0019568756106161903
3770,10,Shot,"[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1205}, {'id': 1801}]",9127,"[{'y': 52, 'x': 87}, {'y': 100, 'x': 100}]",2499721,Shot,1646,1H,1394.0172,100,178122511,13.65,35.36,1.36,13.717583606451978,0.5193432669279405,29.75617731350714,1,0,True,1,188.17210000000006,1,7.089035593566388,18.363977918571976,False,186.32250000000002,7.089035593566388,1250.3296,188.17210000000006,1.8496000000000004,13.0082170398222,0.26971742890338607,0.05354652822293474
3973,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",8032,"[{'y': 30, 'x': 81}, {'y': 0, 'x': 0}]",2499721,Shot,1610,1H,1977.152747,100,178122670,19.95,20.400000000000002,13.600000000000001,24.144616377155387,0.25098819783751547,14.380564443684172,0,0,False,0,582.9625000000001,0,5.0072145468584335,5.120159235885316,False,398.0025,5.0072145468584335,416.1600000000001,582.9625000000001,184.96000000000004,7.504740599897424,0.0629950754537238,0.010762317887939854
4100,10,Shot,"[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1206}, {'id': 1801}]",8433,"[{'y': 24, 'x': 91}, {'y': 100, 'x': 100}]",2499721,Shot,1646,1H,2318.473517,100,178122911,9.450000000000001,16.32,17.68,20.04706711716205,0.17621217815534998,10.096214107108914,1,0,True,1,401.88489999999996,1,1.6652050835680574,2.875782747495312,False,89.30250000000002,1.6652050835680574,266.3424,401.88489999999996,312.5824,6.003792479917939,0.0310507317302528,0.02302689235995533
4119,10,Shot,"[{'id': 401}, {'id': 1215}, {'id': 1802}]",7892,"[{'y': 47, 'x': 74}, {'y': 0, 'x': 0}]",2499721,Shot,1610,1H,2425.196588,100,178122800,27.3,31.96,2.04,27.37611367597673,0.2651053318744616,15.189416642821667,0,0,False,0,749.4516000000001,0,7.2373755601728025,8.472766406707793,True,745.2900000000001,7.2373755601728025,1021.4416000000001,749.4516000000001,4.1616,11.757426939839297,0.07028083698826844,0.005298800220873352
4140,10,Shot,"[{'id': 101}, {'id': 403}, {'id': 201}, {'id': 1207}, {'id': 1801}]",9127,"[{'y': 46, 'x': 93}, {'y': 100, 'x': 100}]",2499721,Shot,1646,1H,2531.371773,100,178122930,7.3500000000000005,31.28,2.72,7.837148716210508,0.8420677875718988,48.24693029178855,1,1,True,1,61.42090000000001,1,6.189198238653457,26.339880395248997,False,54.02250000000001,6.189198238653457,978.4384000000001,61.42090000000001,7.398400000000001,11.507268919842717,0.7090781588662325,0.1435651773322997
4161,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 201}, {'id': 1802}]",31528,"[{'y': 34, 'x': 75}, {'y': 0, 'x': 0}]",2499721,Shot,1610,1H,2646.142552,100,178122852,26.25,23.12,10.88,28.41543418637132,0.23742568346194914,13.603489610378714,0,0,False,0,807.4369,0,6.232424190876165,5.4892818016402645,True,689.0625,6.232424190876165,534.5344,807.4369,118.37440000000002,8.505372679883747,0.05637095516737367,0.004931138033019705
4167,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",31528,"[{'y': 39, 'x': 79}, {'y': 0, 'x': 0}]",2499721,Shot,1610,1H,2673.42583,100,178122857,22.05,26.520000000000003,7.48,23.284177030764905,0.2962712247477719,16.975090769219197,0,0,False,0,542.1528999999999,0,6.532780505688371,7.857112880310912,False,486.20250000000004,6.532780505688371,703.3104000000002,542.1528999999999,55.95040000000001,9.756162779866653,0.08777663861354477,0.01158850599630785
4198,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1210}, {'id': 1802}]",9623,"[{'y': 24, 'x': 89}, {'y': 100, 'x': 100}]",2499721,Shot,1646,1H,2846.076986,100,178122950,11.55,16.32,17.68,21.1183545760554,0.19300878803348465,11.05858896325378,0,0,True,0,445.98490000000004,0,2.229251501786748,3.1499034207064693,False,133.4025,2.229251501786748,266.3424,445.98490000000004,312.5824,6.003792479917939,0.037252392258154604,0.019141895830740364
4268,10,Shot,"[{'id': 402}, {'id': 1212}, {'id': 1802}]",14748,"[{'y': 33, 'x': 71}, {'y': 0, 'x': 0}]",2499721,Shot,1610,2H,124.51188000000002,100,178123016,30.450000000000003,22.44,11.56,32.570478964854054,0.2096711914342538,12.01327435466228,0,0,False,0,1060.8361000000004,0,6.384487779173029,4.705021535784656,True,927.2025000000002,6.384487779173029,503.5536000000001,1060.8361000000004,133.6336,8.255214659887166,0.04396200851745951,0.0023983266520710357
4300,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1208}, {'id': 1801}]",8032,"[{'y': 23, 'x': 78}, {'y': 0, 'x': 0}]",2499721,Shot,1610,2H,225.43689600000016,100,178123047,23.1,15.64,18.360000000000003,29.50761935500728,0.19473734542209653,11.157628006267393,0,0,False,1,870.6996000000001,0,4.49843267925043,3.04569208240159,False,533.61,4.49843267925043,244.60960000000003,870.6996000000001,337.08960000000013,5.753634459921359,0.03792263370204494,0.004470235782853281
4382,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}]",38093,"[{'y': 43, 'x': 84}, {'y': 0, 'x': 0}]",2499721,Shot,1610,2H,477.6466049999999,100,178123128,16.8,29.240000000000002,4.760000000000001,17.46131724698913,0.3992166742879273,22.87343054794708,0,0,False,1,304.8976,0,6.706840128037179,11.673095556178994,False,282.24,6.706840128037179,854.9776000000002,304.8976,22.657600000000006,10.756794859852974,0.15937395302951302,0.030629309546246573
4424,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1212}, {'id': 1802}]",9127,"[{'y': 47, 'x': 93}, {'y': 100, 'x': 100}]",2499721,Shot,1646,2H,668.9436070000002,100,178123204,7.3500000000000005,31.96,2.04,7.627850286941925,0.8765683344198789,50.223666017071196,0,1,True,0,58.18410000000001,0,6.44277725798611,28.01512396805933,False,54.02250000000001,6.44277725798611,1021.4416000000001,58.18410000000001,4.1616,11.757426939839297,0.7683720449076407,0.14707584068653512
4460,10,Shot,"[{'id': 402}, {'id': 1216}, {'id': 1802}]",3324,"[{'y': 23, 'x': 76}, {'y': 0, 'x': 0}]",2499721,Shot,1610,2H,840.8325439999999,100,178123216,25.200000000000003,15.64,18.360000000000003,31.178992927931464,0.19008090127232163,10.890833408946909,0,0,False,0,972.1296000000002,0,4.790038712062506,2.9728652958991106,True,635.0400000000002,4.790038712062506,244.60960000000003,972.1296000000002,337.08960000000013,5.753634459921359,0.03613074902849808,0.0033340063822249713
4483,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",8032,"[{'y': 37, 'x': 89}, {'y': 0, 'x': 0}]",2499721,Shot,1610,2H,972.4551389999997,100,178123237,11.55,25.16,8.84,14.544693190301404,0.4032854664834869,23.106555168468415,0,0,True,0,211.54810000000003,0,4.657947137884274,10.14666233672453,False,133.4025,4.657947137884274,633.0256,211.54810000000003,78.1456,9.255846739873489,0.16263916747680363,0.052659173347842904
4501,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1214}, {'id': 1802}]",7892,"[{'y': 51, 'x': 90}, {'y': 0, 'x': 0}]",2499721,Shot,1610,2H,1105.0051860000003,100,178123253,10.5,34.68,0.68,10.521996008362672,0.668485293520509,38.3013859852892,0,0,True,0,110.7124,0,7.019095581965344,23.18306997929125,False,110.25,7.019095581965344,1202.7024,110.7124,0.4624000000000001,12.75805901982562,0.4468725876532011,0.09103176537602685
4534,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1211}, {'id': 1802}]",9623,"[{'y': 40, 'x': 97}, {'y': 100, 'x': 100}]",2499721,Shot,1646,2H,1237.4336739999999,100,178123325,3.1500000000000004,27.200000000000003,6.800000000000001,7.494164396382028,0.49447902298680846,28.331561074896545,0,1,True,0,56.16250000000001,0,1.5576089224084468,13.449829425241191,False,9.922500000000003,1.5576089224084468,739.8400000000001,56.16250000000001,46.24000000000001,10.006320799863232,0.24450950417398865,0.15794239761103018
4586,10,Shot,"[{'id': 101}, {'id': 403}, {'id': 201}, {'id': 1204}, {'id': 1801}]",3324,"[{'y': 49, 'x': 95}, {'y': 0, 'x': 0}]",2499721,Shot,1610,2H,1384.0994870000004,100,178123328,5.25,33.32,0.68,5.29385492812185,1.207060535150787,69.15947428094265,1,1,True,1,28.0249,1,6.337067809541632,40.219257031224224,False,27.5625,6.337067809541632,1110.2224,28.0249,0.4624000000000001,12.257742979832459,1.4569951355185045,0.20352278351880895
4668,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1202}, {'id': 1801}]",8944,"[{'y': 57, 'x': 92}, {'y': 100, 'x': 100}]",2499721,Shot,1646,2H,1827.0334480000001,100,178123460,8.4,38.760000000000005,4.760000000000001,9.654926203757334,0.6563757805147546,37.6075619981007,0,1,True,1,93.2176,0,5.513556556323939,25.441125252751892,False,70.56,5.513556556323939,1502.3376000000003,93.2176,22.657600000000006,14.259007139805107,0.43082916524635334,0.09980060751730543
4726,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1215}, {'id': 1802}]",31528,"[{'y': 49, 'x': 77}, {'y': 0, 'x': 0}]",2499721,Shot,1610,2H,2067.63775,100,178123463,24.150000000000002,33.32,0.68,24.159571602162156,0.3005869799481251,17.222365327611072,0,0,False,0,583.6849000000001,0,7.259175565747222,10.015558171871529,False,583.2225000000001,7.259175565747222,1110.2224,583.6849000000001,0.4624000000000001,12.257742979832459,0.09035253251433456,0.009143933555277317
4792,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1201}, {'id': 1801}]",3324,"[{'y': 55, 'x': 81}, {'y': 0, 'x': 0}]",2499721,Shot,1610,2H,2356.566928,100,178123532,19.95,37.400000000000006,3.4000000000000004,20.237650555338682,0.35316323017987317,20.234762568513954,0,0,False,1,409.56250000000006,0,7.045606442088469,13.208304808727258,False,398.0025,7.045606442088469,1398.7600000000004,409.56250000000006,11.560000000000002,13.758691099811946,0.12472426715108208,0.017193964254206585
4837,10,Shot,"[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1201}, {'id': 1801}]",7892,"[{'y': 42, 'x': 90}, {'y': 0, 'x': 0}]",2499721,Shot,1610,2H,2540.9020039999996,100,178123586,10.5,28.560000000000002,5.44,11.825548613066541,0.546163392967317,31.29285734157233,1,0,True,1,139.84359999999998,1,5.734715626156828,15.598426503146573,False,110.25,5.734715626156828,815.6736000000001,139.84359999999998,29.593600000000006,10.506636839856395,0.2982944518175719,0.07916340375848036
4847,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",9623,"[{'y': 55, 'x': 86}, {'y': 100, 'x': 100}]",2499721,Shot,1646,2H,2666.131031,100,178123618,14.700000000000001,37.400000000000006,3.4000000000000004,15.088074761214568,0.4654263372727474,26.666964799960823,0,0,True,0,227.65000000000003,0,6.841767157909388,17.406945014000755,False,216.09000000000003,6.841767157909388,1398.7600000000004,227.65000000000003,11.560000000000002,13.758691099811946,0.2166216754271252,0.041526495385520175
4970,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1201}, {'id': 1801}]",9419,"[{'y': 43, 'x': 88}, {'y': 100, 'x': 100}]",2499722,Shot,1673,1H,100.041696,100,178203881,12.600000000000001,29.240000000000002,4.760000000000001,13.469135087302378,0.5020198953226825,28.763621233589085,0,0,True,1,181.41760000000005,0,6.325450681065801,14.67906173923524,False,158.76000000000005,6.325450681065801,854.9776000000002,181.41760000000005,22.657600000000006,10.756794859852974,0.25202397529979714,0.05999056457008206
5263,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1203}, {'id': 1801}]",279709,"[{'y': 59, 'x': 81}, {'y': 100, 'x': 100}]",2499722,Shot,1673,1H,1018.188989,100,178205427,19.95,40.120000000000005,6.12,20.86760407905038,0.33310858223237644,19.08571588150169,0,0,False,1,435.4569000000001,0,6.64551621553591,13.364316319162944,False,398.0025,6.64551621553591,1609.6144000000004,435.4569000000001,37.4544,14.759323179798269,0.1109613275568639,0.01490788777937649
5319,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1203}, {'id': 1801}]",303357,"[{'y': 30, 'x': 76}, {'y': 100, 'x': 100}]",2499722,Shot,1673,1H,1186.73449,100,178204233,25.200000000000003,20.400000000000002,13.600000000000001,28.63564212655271,0.2248257816486705,12.881568414198616,0,0,False,1,820.0000000000002,0,5.665609697546498,4.586445945632879,True,635.0400000000002,5.665609697546498,416.1600000000001,820.0000000000002,184.96000000000004,7.504740599897424,0.050546632093935666,0.004908187100248249
5387,10,Shot,"[{'id': 101}, {'id': 403}, {'id': 201}, {'id': 1208}, {'id': 1801}]",214654,"[{'y': 48, 'x': 93}, {'y': 100, 'x': 100}]",2499722,Shot,1673,1H,1506.694938,100,178204317,7.3500000000000005,32.64,1.36,7.474764210327976,0.9024927460953566,51.70902539243574,1,1,True,1,55.87210000000001,1,6.6333216838008715,29.45736323255244,False,54.02250000000001,6.6333216838008715,1065.3696,55.87210000000001,1.8496000000000004,12.007584959835878,0.8144931567547378,0.1493972229122015
5397,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",235555,"[{'y': 35, 'x': 86}, {'y': 0, 'x': 0}]",2499722,Shot,1628,1H,1629.604227,100,178204327,14.700000000000001,23.8,10.200000000000001,17.892177061498135,0.3373919011794509,19.331131979477476,0,0,True,0,320.13000000000005,0,4.9596609473379285,8.029927248070932,False,216.09000000000003,4.9596609473379285,566.44,320.13000000000005,104.04000000000002,8.755530699880328,0.11383329498148435,0.030404342766904496
5458,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1212}, {'id': 1802}]",55979,"[{'y': 56, 'x': 93}, {'y': 100, 'x': 100}]",2499722,Shot,1673,1H,1913.773886,100,178204397,7.3500000000000005,38.080000000000005,4.08,8.406479643703422,0.7541565592502345,43.209987937146245,0,1,True,0,70.66890000000002,0,5.543050710489224,28.718281776248933,False,54.02250000000001,5.543050710489224,1450.0864000000004,70.66890000000002,16.6464,14.008849119808527,0.5687521158601525,0.122255362229516
5519,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1212}, {'id': 1802}]",8422,"[{'y': 67, 'x': 91}, {'y': 0, 'x': 0}]",2499722,Shot,1628,1H,2194.431111,100,178204462,9.450000000000001,45.56,11.56,14.931044839528143,0.31885788115638114,18.26921085474462,0,0,True,0,222.93609999999998,0,3.013206976927802,14.527165065484725,False,89.30250000000002,3.013206976927802,2075.7136,222.93609999999998,133.6336,16.760587339770915,0.10167034837553687,0.03867173970961207
